Video ID,Comment,Published At
zHsn61kRTT8,우리나라 변해야 한다 아쉬워도 미래 아이 을 위해 필요하다면 변해야 한다,2023-10-16T04:54:46Z
zHsn61kRTT8,드론 해 라 뭔 짱깨 아니고,2023-10-16T03:22:22Z
zHsn61kRTT8,진보 드론 극우 불꽃 정권 따라 이리 변하나,2023-10-16T03:14:41Z
ObjSFRz_Jw8,원 시시 대로 돌아가서 차 가공품 없는 자급자족 세상 에서 살아야 환경 파괴 없어질 듯,2023-10-25T22:35:08Z
ObjSFRz_Jw8,환경 을 지킨다고 에코 백 을 쓰곤 했는데 환경보호 하려면 한번 산 에코 백 을 년 개월 을 매일 사용 해야 한다고 하니 실천 불가능한데 게 정말 환경 을 보호 하는 일이 맞는지 의문 드네 요 쓰레기 폐기 하는 것 에만 집중 하는 것 아니라 제품 생산 부터 폐기 까지 총 체적 파악 해야 한다는 것 을 알았습니다 우리 모두 관심 을 가질 때 구체 적 인 정보 실천 방법 을 확인 하는 것 중요할 것 같습니다,2023-10-17T09:13:16Z
ObjSFRz_Jw8,한번 씩 꼭 보면서 되새겨 볼 영상 예요,2023-10-11T05:08:56Z
ObjSFRz_Jw8,플라스틱 을 쓰려면 제품 재활용 가능 높은걸 써야하고 새 척 깨끗히 해야하고 나무 제품 나무 밴 이후 해당 나무 씨앗 을 심거나 따로 모종 키워서 배었던 그 장소 심는 등 재생 시키는 일로 제대로 하는 기업 을 선택 해야 합니다 썬크림 경우 웬만해서는 화학 성분 없는 제품 을 써야 하는게 화학 썬크림 을 금지 하는 국가 있는데 산호 파괴 하고 백화현상 을 일으키기 때문 예요,2023-10-10T09:29:30Z
ObjSFRz_Jw8,환경 대해 많은 관심 을 가져 보려고 다양한 영상 을 접 하고 있는데 영상 을 보며 흥미로운 사실 을 알 게 되었어요 바로 에코 백 환경보호 에는 전혀 도움 되지 않는다는 사실 입니다 제 무지한 탓 있겠지만 처음 알았는데 지금 이라도 알 게 되어 다행 인 것 같아요 이렇게 뉴스 환경 관련 이야기 자주 배포 되면 좋을 것 같습니다,2023-10-06T05:44:13Z
ObjSFRz_Jw8,카페 마다 고객 을 위 싱크대 설치 해줬으 면제 텀블러 제 씻을테니까 제발 설치 해줘,2023-09-23T01:58:12Z
ObjSFRz_Jw8,에코 백 하나 만드는 데 드는 탄소발자국 제품 하나 만드는 데 드는 탄소 총량 즉 기후변화 미치는 영향 최소 일회용 비닐봉투 배 라고 합니다 에코 백 여러 개 쓰지 마시구 두 개 로 최소 번 이상 사용 하시길 바 래 요,2023-09-08T11:23:05Z
ObjSFRz_Jw8,환경 파괴 경제성장 경제 위축 환경 보호 이니 미국 공화당 싫어하는 것,2023-08-30T22:01:51Z
ObjSFRz_Jw8,소비 줄입시다 소비 줄이자,2023-08-23T11:47:14Z
ObjSFRz_Jw8,환경 을 위해 가능한것부터 실천 하기 추천 합니다,2023-08-23T01:45:45Z
ObjSFRz_Jw8,종이 빨대 짱 증 나서 번가 에서 플라스틱 빨대 대량 구 매 햇 다,2023-08-02T04:37:51Z
ObjSFRz_Jw8,사람 자체 성숙해지고 바뀌어야 함,2023-07-25T14:06:40Z
ObjSFRz_Jw8,"안녕하세요 저 화법 작문 수업 에서 선 플 달기 활동 중인 노원 고등학교 정현우 입니다 
 최근 종이 빨대 무늬 만 친환경 이라는 것 을 보고 실질 적 환경 보호 할 수 있는 법 을 찾다가 영상 을 보게 되었습니다 전 과정 평가 정확하게 무엇 인지 상세 예시 친환경 실천 꿀팁 을 총 해 알수 있어서 좋았습니다 또한 앞 우리 폐기 단계 에만 집중 하는 것 아니라 과정 단계 더욱 집중 해야 한다는 것 을 알 게 되었습니다 좋은 정보 제공 해 주셔서 감사합니다 앞 으로도 좋은 영상 부탁드립니다",2023-07-09T12:49:38Z
ObjSFRz_Jw8,그냥 생산 소비 최소 화 하는 게 오래 쓸 수 있는 제품 을 필요한 만큼만 구매 하고 더 편하고자 하는 욕심 을 버리고 환경 양보 합시다 우리 그리고 에너지 등급 표시 처럼 등급 같은 걸 만들어 표기 해서 소비자 직접 보고 판단 하여 소비 할 수 있도록 제도 만들어지면 좋겠네요,2023-07-07T10:50:20Z
ObjSFRz_Jw8,분리수거 기준 이나 친환경 제품 소비 장단점 사람 에게 명확하지 않게 퍼져 나가서 역효과 불러오 기도 하는 것 같아요 에코 백 텀블러 여러 개 구매 해서 사용 하는 것 보단 하나 오래 써야겠네요,2023-07-04T19:12:22Z
ObjSFRz_Jw8,되도록 안 사는게 답 인 듯,2023-07-04T03:31:47Z
